"source","target","context","developer_comments"
"16025591000119107","Thrombophlebitis of right jugular vein","16025591000119107",""
"16025551000119102","Thrombophlebitis of left jugular vein","16025551000119102",""
"16025511000119103","Bilateral jugular vein thrombophlebitis","16025511000119103",""
"16025471000119107","Aneurysm of coronary artery due to and following acute febrile mucocutaneous lymph node syndrome","16025471000119107",""
"16024431000119108","Acute polyarticular juvenile idiopathic arthritis","16024431000119108",""
"16024351000119108","Right subclavian vein thrombophlebitis","16024351000119108",""
"16024311000119107","Left subclavian vein thrombophlebitis","16024311000119107",""
"16024271000119107","Cerebrovascular accident due to occlusion of right cerebellar artery","16024271000119107",""
"16024151000119105","Cerebrovascular accident due to occlusion of left cerebellar artery","16024151000119105",""
"16024111000119109","Cerebrovascular accident due to occlusion of left carotid artery","16024111000119109",""
"16024071000119102","Cerebrovascular accident due to occlusion of right anterior choroidal artery","16024071000119102",""
"16024031000119100","Cerebrovascular accident due to occlusion of right pontine artery","16024031000119100",""
"16023991000119104","Cerebrovascular accident due to occlusion of left pontine artery","16023991000119104",""
"16023951000119109","Cerebrovascular accident due to occlusion of left anterior choroidal artery","16023951000119109",""
"16023911000119108","Cerebrovascular accident due to right carotid artery occlusion","16023911000119108",""
"16023831000119107","Occlusion of right anterior choroidal artery","16023831000119107",""
"16023751000119106","Occlusion of left anterior choroidal artery","16023751000119106",""
"16023711000119105","Varicose vein of left upper limb","16023711000119105",""
"16023671000119106","Varicose vein of right upper limb","16023671000119106",""
"16023631000119108","Bilateral varicose veins of upper limbs","16023631000119108",""
"16022431000119102","Bilateral muscle atrophy of feet","16022431000119102",""
"16022311000119103","Disorder of ligament of bilateral hip joints","16022311000119103",""
"16022191000119105","Disorder of ligament of bilateral feet","16022191000119105",""
"16021831000119108","Bilateral hypertrophy of synovium of feet","16021831000119108",""
"16021511000119100","Bilateral inflammation of subtendinous bursa of biceps femoris inferior muscle of knees","16021511000119100",""
"16021471000119109","Subdeltoid bursitis of bilateral shoulders","16021471000119109",""
"16021431000119106","Bilateral bursitis of ankles","16021431000119106",""
"16021391000119101","Bursitis of left foot","16021391000119101",""
"16021351000119106","Subpatellar bursitis of bilateral knees","16021351000119106",""
"16021311000119105","Bilateral retrocalcaneal bursitis of feet","16021311000119105",""
"16021271000119105","Bilateral bursitis of feet","16021271000119105",""
"16021191000119103","Bilateral iliopsoas bursitis of hips","16021191000119103",""
"16021151000119108","Bursitis of right foot","16021151000119108",""
"16021111000119107","Gouty bursitis of bilateral knees","16021111000119107",""
"16021071000119100","Gouty bursitis of bilateral shoulders","16021071000119100",""
"16021031000119103","Gouty bursitis of bilateral olecranon","16021031000119103",""
"16020471000119100","Bilateral suppurative tenosynovitis of flexor tendon of hands","16020471000119100",""
"16019911000119104","Bilateral transient synovitis of ankles","16019911000119104",""
"16019871000119102","Transient synovitis of bilateral wrists","16019871000119102",""
"16019831000119100","Transient synovitis of right ankle","16019831000119100",""
"16019791000119106","Transient synovitis of left foot","16019791000119106",""
"16019711000119102","Transient synovitis of left ankle","16019711000119102",""
"16019671000119101","Bilateral transient synovitis of glenohumeral joints","16019671000119101",""
"16019631000119104","Bilateral transient synovitis of feet","16019631000119104",""
"16019591000119104","Transient synovitis of right foot","16019591000119104",""
"16019551000119109","Bilateral transient synovitis of hand joint","16019551000119109",""
"16019511000119108","Atherosclerosis of right iliac artery","16019511000119108",""
"16019471000119104","Atherosclerosis of left iliac artery","16019471000119104",""
"16019431000119102","Atherosclerosis of bypass graft of right upper limb","16019431000119102",""
"16019391000119107","Right lower limb atherosclerosis of nonbiological bypass graft","16019391000119107",""
"16019351000119102","Atherosclerosis of bypass graft of left upper limb","16019351000119102",""
"16019311000119103","Left lower limb atherosclerosis of nonbiological bypass graft","16019311000119103",""
"16019031000119105","Atherosclerosis of autologous vein bypass graft of right upper limb","16019031000119105",""
"16018991000119103","Atherosclerosis of autologous vein bypass graft of left upper limb","16018991000119103",""
"16018911000119107","Bilateral lower limb atherosclerosis of non-biological bypass graft","16018911000119107",""
"16018831000119106","Atherosclerosis of bilateral iliac arteries","16018831000119106",""
"16018791000119100","Bilateral congenital deformity fingers","16018791000119100",""
"16018751000119105","Congenital deformity of left finger","16018751000119105",""
"16018711000119109","Congenital deformity of right finger","16018711000119109",""
"16018671000119105","Congenital trigger finger of left hand","16018671000119105",""
"16018631000119107","Congenital trigger finger of bilateral hands","16018631000119107",""
"16018591000119107","Congenital trigger finger of right hand","16018591000119107",""
"16018511000119103","Derangement of patella of left knee","16018511000119103",""
"16018471000119107","Derangement of patella of right knee","16018471000119107",""
"16018431000119109","Paresis of right lower limb","16018431000119109",""
"16018391000119104","Paresis of left lower limb","16018391000119104",""
"16018351000119109","Instability of joint of left foot","16018351000119109",""
"16018311000119108","Instability of joint of right foot","16018311000119108",""
"16018271000119108","Bilateral instability of both feet","16018271000119108",""
"16018231000119105","Osteopathy of right fibula following poliomyelitis","16018231000119105",""
"16018191000119101","Osteopathy of left tibia following poliomyelitis","16018191000119101",""
"16018151000119106","Osteopathy of right tibia following poliomyelitis","16018151000119106",""
"16018111000119105","Osteopathy of bilateral fibulas following poliomyelitis","16018111000119105",""
"16018071000119103","Osteopathy of left fibula following poliomyelitis","16018071000119103",""
"16018031000119101","Osteopathy of bilateral tibias following poliomyelitis","16018031000119101",""
"16017711000119105","Chronic derangement of anterior horn of lateral meniscus of bilateral knees","16017711000119105",""
"16017671000119106","Derangement of anterior horn of lateral meniscus of bilateral knees","16017671000119106",""
"16017631000119108","Derangement of anterior horn of lateral meniscus of left knee","16017631000119108",""
"16017591000119108","Derangement of anterior horn of lateral meniscus of right knee","16017591000119108",""
"16017551000119103","Chronic derangement of posterior horn of lateral meniscus of bilateral knees","16017551000119103",""
"16017511000119104","Derangement of posterior horn of lateral meniscus of bilateral knees","16017511000119104",""
"16017471000119108","Derangement of posterior horn of lateral meniscus of right knee","16017471000119108",""
"16017431000119105","Derangement of posterior horn of lateral meniscus of left knee","16017431000119105",""
"16017191000119102","Chronic derangement of posterior horn of medial meniscus of bilateral knees","16017191000119102",""
"16017151000119107","Derangement of posterior horn of medial meniscus of right knee","16017151000119107",""
"16017111000119106","Derangement of posterior horn of medial meniscus of bilateral knees","16017111000119106",""
"16017071000119104","Derangement of posterior horn of medial meniscus of left knee","16017071000119104",""
"16017031000119102","Bilateral derangement of meniscus of knee joints","16017031000119102",""
"16016911000119106","Viral arthritis of joint of right knee","16016911000119106",""
"16016871000119108","Bilateral viral arthritis of knee joints","16016871000119108",""
"16016831000119105","Viral arthritis of joint of left knee","16016831000119105",""
"16016791000119104","Reactive arthritis of bilateral knees","16016791000119104",""
"16016631000119106","Degenerative rupture of lateral meniscus of left knee","16016631000119106",""
"16016551000119101","Degenerative rupture of lateral meniscus of right knee","16016551000119101",""
"16016511000119102","Bilateral degenerative rupture of lateral meniscus of knees","16016511000119102",""
"16016471000119106","Chronic rupture of lateral collateral ligament of bilateral knee joints","16016471000119106",""
"16016431000119108","Bilateral chronic rupture of anterior cruciate ligament of knees","16016431000119108",""
"16016191000119100","Bilateral chondrocalcinosis of ankles","16016191000119100",""
"16016151000119105","Chondrocalcinosis of bilateral feet","16016151000119105",""
"16016111000119109","Bilateral arthritis of subtalar joint","16016111000119109",""
"16015991000119106","Arthritis of right subtalar joint","16015991000119106",""
"16015951000119101","Gouty arthritis of bilateral feet","16015951000119101",""
